1700081H04Rik	NR_040693	chr5	+	119108235	119114543	119114543	119114543	4	119108235,119113645,119113869,119114219,	119108715,119113757,119114079,119114543,
Gm14635	NR_045321	chrX	-	12339778	12354996	12354996	12354996	4	12339778,12342167,12343262,12354880,	12340861,12342304,12343338,12354996,
Gm6213	NR_044988	chr8	+	39297979	39368268	39368268	39368268	4	39297979,39306562,39347302,39368058,	39298220,39306648,39347403,39368268,
4933406C10Rik	NR_044986	chr12	-	32919383	32953789	32953789	32953789	6	32919383,32920494,32920822,32925473,32953197,32953504,	32920180,32920728,32920903,32925535,32953371,32953789,
3300005D01Rik	NR_045079	chr17	+	5799489	5803242	5803242	5803242	3	5799489,5801198,5802712,	5799993,5801341,5803242,
Gm3716	NR_045078	chr5	-	64593862	64610699	64610699	64610699	4	64593862,64601981,64610099,64610512,	64596323,64602149,64610155,64610699,
A330102I10Rik	NR_045075	chr13	+	29016254	29028804	29028804	29028804	4	29016254,29016709,29023175,29028421,	29016391,29016879,29023212,29028804,
Gm16576	NR_045069	chr15	+	79742697	79757394	79757394	79757394	4	79742697,79743082,79744512,79752508,	79742911,79743230,79744668,79757394,
Gm20324	NR_045068	chr15	+	82899079	82905816	82905816	82905816	4	82899079,82900718,82901715,82905342,	82899268,82901072,82901814,82905816,
4930556M19Rik	NR_045063	chr15	+	10714835	10790123	10790123	10790123	7	10714835,10716647,10767434,10768107,10769022,10788325,10788614,	10714980,10716774,10767558,10768201,10769314,10788502,10790123,
Gm17644	NR_045297	chr1	+	12667562	12673090	12673090	12673090	3	12667562,12671315,12671460,	12669092,12671355,12673090,
3110056K07Rik	NR_045056	chr12	-	71009701	71015823	71015823	71015823	3	71009701,71014455,71015506,	71010479,71014507,71015823,
2610035F20Rik	NR_045046	chr14	-	122470376	122475199	122475199	122475199	5	122470376,122471390,122472992,122474447,122474902,	122470589,122471689,122473177,122474602,122475199,
1700101O22Rik	NR_045045	chr12	-	7372038	7380330	7380330	7380330	3	7372038,7375851,7380264,	7372203,7375959,7380330,
2700038G22Rik	NR_045042	chr5	+	23850596	23855033	23855033	23855033	4	23850596,23852120,23852717,23853785,	23850621,23852155,23852760,23855033,
2700038G22Rik	NR_045040	chr5	+	23850596	23855033	23855033	23855033	4	23850596,23852120,23852717,23853766,	23850621,23852155,23852760,23855033,
4930554H23Rik	NR_131089	chr7	-	63344691	63444529	63444529	63444529	10	63344691,63347895,63350038,63407449,63409946,63427177,63428643,63433118,63443179,63443562,	63345059,63348069,63350093,63407625,63410092,63427296,63428864,63433222,63443389,63444529,
8030455M16Rik	NR_131069	chr8	+	110047431	110057176	110057176	110057176	3	110047431,110056103,110056670,	110047616,110056314,110057176,
B230354K17Rik	NR_130960	chr17	+	45433830	45442544	45442544	45442544	3	45433830,45436082,45439130,	45434227,45437189,45442544,
BC051226	NR_045146	chr17	-	33908181	33909178	33909178	33909178	2	33908181,33908743,	33908586,33909178,
1700012I11Rik	NR_045140	chr15	+	67226768	67377094	67377094	67377094	9	67226768,67239642,67251169,67251716,67285065,67336890,67337752,67372860,67376911,	67227080,67239722,67251211,67251762,67285130,67336987,67337859,67372967,67377094,
Nlrp5-ps	NR_045120	chr7	-	14530653	14622478	14622478	14622478	13	14530653,14563291,14578735,14580933,14582991,14586617,14592645,14598274,14603139,14606565,14607239,14609261,14622306,	14531013,14563353,14578906,14581104,14583162,14586788,14592813,14598451,14603190,14606642,14607320,14609339,14622478,
Patz1	NR_045109	chr11	+	3289130	3309083	3309083	3309083	4	3289130,3293279,3299033,3307647,	3289347,3293343,3299205,3309083,
Gm5893	NR_045096	chr7	+	24818794	24840275	24840275	24840275	12	24818794,24822073,24822339,24825750,24826463,24828099,24837526,24837881,24838276,24838447,24838960,24840131,	24819118,24822251,24822430,24826029,24826718,24828375,24837650,24837954,24838328,24838495,24838996,24840275,
Gm14827	NR_045323	chrX	+	94442731	94447727	94447727	94447727	4	94442731,94443753,94444445,94445259,	94443133,94443832,94444585,94447727,
1700064M15Rik	NR_045288	chr12	-	99626052	99627974	99627974	99627974	2	99626052,99627605,	99626328,99627974,
1700097N02Rik	NR_045287	chr17	-	30622440	30626905	30626905	30626905	4	30622440,30624199,30624880,30626781,	30622694,30624613,30624933,30626905,
Gm5083	NR_045285	chr13	+	44121166	44125179	44125179	44125179	5	44121166,44122053,44124233,44124471,44124653,	44121441,44122197,44124387,44124576,44125179,
Gm15328	NR_045399	chr18	+	16816406	16822783	16822783	16822783	3	16816406,16816995,16819964,	16816489,16817070,16822783,
8430429K09Rik	NR_045275	chr11	+	3452471	3458342	3458342	3458342	2	3452471,3456762,	3452570,3458342,
Med9os	NR_045273	chr11	-	59946891	59948147	59948147	59948147	2	59946891,59947823,	59947096,59948147,
1110015O18Rik	NR_045272	chr3	+	4798707	4814911	4814911	4814911	4	4798707,4799476,4800630,4813707,	4798822,4799563,4800757,4814911,
Arhgap27os3	NR_045346	chr11	+	103344752	103350126	103350126	103350126	4	103344752,103345415,103346854,103347801,	103344919,103345463,103347045,103350126,
A830082K12Rik	NR_045195	chr13	+	78198016	78236564	78236564	78236564	3	78198016,78231217,78234661,	78198222,78231413,78236564,
E330017L17Rik	NR_045190	chr4	+	129906225	129908996	129908996	129908996	3	129906225,129908439,129908705,	129906614,129908589,129908996,
4833417C18Rik	NR_045187	chr11	+	95858816	95861046	95861046	95861046	2	95858816,95859993,	95859082,95861046,
4931431B13Rik	NR_045183	chr7	-	128192049	128203328	128203328	128203328	3	128192049,128193338,128203138,	128192209,128193461,128203328,
1700042O10Rik	NR_045178	chr11	+	11868122	11885321	11885321	11885321	4	11868122,11870963,11882956,11884639,	11868199,11871156,11883079,11885321,
2810468N07Rik	NR_045176	chr17	+	25570810	25575043	25575043	25575043	2	25570810,25573985,	25571101,25575043,
Smc2os	NR_045175	chr4	-	52430283	52438964	52438964	52438964	2	52430283,52438651,	52430596,52438964,
2610316D01Rik	NR_045172	chr3	-	45280438	45378260	45378260	45378260	9	45280438,45281309,45281994,45327065,45327770,45363699,45364629,45366304,45378141,	45280533,45281408,45282164,45327162,45327858,45363787,45364751,45366348,45378260,
1700012D01Rik	NR_045171	chr10	+	127667122	127668851	127668851	127668851	2	127667122,127668417,	127667383,127668851,
4930447N08Rik	NR_045168	chr3	-	122795090	122801980	122801980	122801980	4	122795090,122798342,122799742,122801836,	122795288,122799052,122799846,122801980,
4930593A02Rik	NR_045167	chr3	+	58692588	58788524	58788524	58788524	8	58692588,58696053,58732829,58738366,58740246,58750372,58752102,58788430,	58692621,58696126,58732958,58738515,58740345,58750497,58752338,58788524,
4933431G14Rik	NR_045165	chr6	-	72120212	72123197	72123197	72123197	3	72120212,72122844,72123044,	72121627,72122946,72123197,
Gm10635	NR_045336	chr9	-	79444036	79519302	79519302	79519302	3	79444036,79450530,79518919,	79447220,79450684,79519302,
4933431G14Rik	NR_045163	chr6	-	72120212	72122940	72122940	72122940	3	72120212,72121222,72122844,	72120996,72121608,72122940,
A330048O09Rik	NR_045162	chr13	-	48272417	48273884	48273884	48273884	3	48272417,48272909,48273762,	48272815,48273056,48273884,
A830009L08Rik	NR_045161	chr13	-	91368989	91388085	91388085	91388085	3	91368989,91373191,91387878,	91371424,91373356,91388085,
4933427I22Rik	NR_045159	chr4	-	139926110	139943519	139943519	139943519	3	139926110,139942270,139943407,	139927220,139942426,139943519,
4933427I22Rik	NR_045160	chr4	-	139926682	139933074	139933074	139933074	4	139926682,139927028,139932249,139932990,	139926713,139927220,139932335,139933074,
9330175M20Rik	NR_045151	chr1	-	51218385	51333779	51333779	51333779	5	51218385,51251266,51259384,51327787,51333683,	51220440,51251487,51259430,51327921,51333779,
4922502N22Rik	NR_045149	chr6	-	139315596	139322576	139322576	139322576	4	139315596,139316924,139320883,139322503,	139316183,139317320,139320976,139322576,
Slain1os	NR_045148	chr14	-	103692982	103699432	103699432	103699432	3	103692982,103696918,103699290,	103695786,103697063,103699432,
2810029C07Rik	NR_045295	chr12	-	111572316	111574402	111574402	111574402	2	111572316,111573872,	111573740,111574402,
AU040972	NR_045305	chr11	-	79481722	79484031	79484031	79484031	4	79481722,79483383,79483637,79483945,	79482412,79483564,79483718,79484031,
1700030N03Rik	NR_045304	chr19	-	3153798	3197703	3197703	3197703	3	3153798,3196944,3197604,	3154009,3197029,3197703,
D630013N20Rik	NR_045292	chr10	-	70601048	70655963	70655963	70655963	4	70601048,70607486,70625734,70655892,	70602540,70607600,70625806,70655963,
D630013N20Rik	NR_045291	chr10	-	70601048	70651925	70651925	70651925	6	70601048,70607486,70614131,70625734,70626256,70651842,	70602540,70607600,70614245,70625806,70626392,70651925,
Rab26os	NR_045289	chr17	+	24528250	24528744	24528744	24528744	2	24528250,24528635,	24528436,24528744,
4732491K20Rik	NR_045290	chr17	+	12318852	12327250	12327250	12327250	2	12318852,12324396,	12319172,12327250,
4933402C06Rik	NR_045504	chr7	+	40674736	40691260	40691260	40691260	4	40674736,40677386,40683053,40690905,	40674971,40677588,40683261,40691260,
4931440J10Rik	NR_045503	chr14	+	62760500	62830126	62830126	62830126	7	62760500,62765989,62812826,62819710,62828600,62828806,62829762,	62760586,62766061,62812917,62819776,62828712,62828906,62830126,
2310016D03Rik	NR_045491	chr12	-	30410558	30467358	30467358	30467358	3	30410558,30428311,30467283,	30411950,30428391,30467358,
1700022A22Rik	NR_045509	chr15	+	46324584	46373899	46373899	46373899	4	46324584,46338523,46353904,46373776,	46325119,46338618,46354006,46373899,
2310005E17Rik	NR_045498	chr13	-	98424109	98435065	98435065	98435065	3	98424109,98429049,98434861,	98424916,98429224,98435065,
4933413L06Rik	NR_045508	chr13	-	117706763	117720011	117720011	117720011	5	117706763,117709670,117711961,117716824,117719834,	117707135,117709864,117711990,117716974,117720011,
2810404M03Rik	NR_045497	chr8	+	41827266	42046202	42046202	42046202	6	41827266,41875119,41877099,42026660,42044658,42045603,	41827470,41875187,41877171,42026750,42044870,42046202,
4933405E24Rik	NR_045506	chr11	-	54177771	54213288	54213288	54213288	3	54177771,54208642,54212829,	54178228,54208807,54213288,
2410003L11Rik	NR_045496	chr11	+	97598510	97622893	97622893	97622893	4	97598510,97614923,97618436,97622606,	97598667,97615028,97618499,97622893,
Ppp2r2cos	NR_045505	chr5	-	36873594	36876879	36876879	36876879	3	36873594,36874858,36875663,	36873770,36874957,36876879,
2310020H05Rik	NR_045495	chr13	-	99076527	99087921	99087921	99087921	6	99076527,99078708,99078932,99083643,99083827,99087853,	99076800,99078850,99079038,99083675,99083924,99087921,
1110017D15Rik	NR_045551	chr4	-	41505008	41507764	41507764	41507764	4	41505008,41505567,41507098,41507520,	41505168,41505654,41507269,41507764,
Gm12159	NR_045100	chr11	-	45102865	45116928	45116928	45116928	3	45102865,45108301,45116883,	45104171,45108397,45116928,
Gm5860	NR_040659	chr4	+	82065379	82102807	82102807	82102807	3	82065379,82077433,82102456,	82066040,82077499,82102807,
D530049I02Rik	NR_040605	chr1	+	73398967	73430779	73430779	73430779	3	73398967,73402586,73430491,	73399101,73402715,73430779,
1700016L21Rik	NR_040460	chr1	+	80445931	80475660	80475660	80475660	3	80445931,80450076,80475389,	80445994,80450136,80475660,
A230001M10Rik	NR_040391	chr3	+	102262404	102288771	102288771	102288771	4	102262404,102268108,102278912,102287939,	102262879,102268279,102279298,102288771,
Ubxn11	NR_045571	chr4	+	134102582	134126780	134126780	134126780	14	134102582,134108251,134109090,134109559,134112514,134112914,134113356,134116030,134123391,134123841,134125065,134126206,134126365,134126585,	134102648,134108355,134109119,134109658,134112609,134112969,134113433,134116157,134123603,134123919,134125169,134126280,134126506,134126780,
Mir124a-1hg	NR_040709	chr14	+	64588114	64593961	64593961	64593961	4	64588114,64588776,64589840,64590272,	64588154,64588967,64589959,64593961,
E130102H24Rik	NR_040708	chr4	-	101346523	101356248	101356248	101356248	2	101346523,101356080,	101347103,101356248,
G630064G18Rik	NR_126063	chr8	-	36985572	37024238	37024238	37024238	3	36985572,37011006,37024166,	36987199,37011102,37024238,
Zfp572	NR_045613	chr15	+	59306947	59312013	59312013	59312013	2	59306947,59310937,	59306969,59312013,
4930444M15Rik	NR_045660	chr14	-	76514557	76520855	76520855	76520855	4	76514557,76515877,76519853,76520561,	76515134,76516352,76520165,76520855,
A230056J06Rik	NR_045633	chr13	-	59580175	59585223	59585223	59585223	2	59580175,59585124,	59583230,59585223,
1700120C14Rik	NR_045627	chr15	+	99251787	99262041	99262041	99262041	3	99251787,99261624,99261951,	99252001,99261708,99262041,
1700044C05Rik	NR_045624	chr14	+	118365877	118398165	118398165	118398165	6	118365877,118367281,118367623,118390000,118394600,118397830,	118366119,118367341,118367696,118390107,118394676,118398165,
Gm10390	NR_045793	chr5	-	120121095	120139263	120139263	120139263	3	120121095,120125189,120139090,	120124385,120125703,120139263,
Nrg3os	NR_045713	chr14	+	38898301	38958794	38958794	38958794	5	38898301,38902380,38911154,38957594,38958658,	38898369,38902495,38911242,38958114,38958794,
1700028E10Rik	NR_045699	chr5	+	151368674	151396164	151396164	151396164	4	151368674,151380388,151388461,151394490,	151368856,151380523,151388538,151396164,
1700007L15Rik	NR_045709	chr16	-	33379853	33380736	33380736	33380736	2	33379853,33380515,	33380379,33380736,
Gm16291	NR_045788	chr15	+	39797044	39812377	39812377	39812377	3	39797044,39797683,39810359,	39797283,39798020,39812377,
Gm10814	NR_045783	chr19	+	6012619	6018459	6018459	6018459	5	6012619,6014228,6014868,6016316,6017797,	6012684,6014356,6015812,6016483,6018459,
E330011O21Rik	NR_045698	chr16	-	78250862	78255454	78255454	78255454	4	78250862,78251772,78253436,78255359,	78251568,78251888,78253467,78255454,
Gm15350	NR_045775	chr8	-	12828337	12831919	12831919	12831919	3	12828337,12831175,12831869,	12828564,12831416,12831919,
I730028E13Rik	NR_045705	chr9	+	61138514	61145259	61145259	61145259	3	61138514,61140450,61144386,	61139423,61140627,61145259,
Gm21057	NR_045695	chr7	-	80062709	80075257	80075257	80075257	3	80062709,80069490,80075074,	80062880,80069658,80075257,
Gm4961	NR_045694	chr5	+	30092939	30097686	30097686	30097686	2	30092939,30095546,	30093048,30097686,
D030025E07Rik	NR_045704	chr3	-	128117014	128231605	128231605	128231605	6	128117014,128124171,128124590,128149782,128211518,128231317,	128118534,128124373,128124725,128149897,128211606,128231605,
AW549542	NR_045702	chr5	-	119570128	119580358	119580358	119580358	5	119570128,119570512,119571452,119574521,119580260,	119570370,119570714,119571539,119575661,119580358,
C330013E15Rik	NR_045701	chr15	-	100614139	100615110	100615110	100615110	2	100614139,100614783,	100614690,100615110,
1700028E10Rik	NR_045700	chr5	+	151368674	151414083	151414083	151414083	4	151368674,151380388,151407874,151413626,	151368856,151380523,151408067,151414083,
Scgb2b23-ps	NR_045685	chr7	-	33625144	33653281	33653281	33653281	3	33625144,33626403,33653203,	33625406,33626579,33653281,
E130006D01Rik	NR_045832	chr5	-	111734283	111761728	111761728	111761728	5	111734283,111739126,111739835,111747841,111761635,	111734809,111739213,111739909,111747992,111761728,
4930509E16Rik	NR_045735	chr9	-	72518249	72531858	72531858	72531858	3	72518249,72522200,72531809,	72519290,72522301,72531858,
4930486I03Rik	NR_045734	chr1	+	20356453	20392300	20392300	20392300	3	20356453,20381094,20391891,	20356705,20381219,20392300,
1700060C16Rik	NR_045732	chr6	-	143593352	143651288	143651288	143651288	5	143593352,143613873,143615474,143634871,143651222,	143593532,143613942,143615709,143634966,143651288,
1700030F04Rik	NR_045731	chr6	-	117679206	117751769	117751769	117751769	4	117679206,117702621,117751009,117751675,	117679343,117702723,117751094,117751769,
4933400L20Rik	NR_045730	chr8	+	103603798	103680382	103680382	103680382	5	103603798,103635187,103635490,103664612,103680121,	103603882,103635310,103635772,103664730,103680382,
Gm16617	NR_045728	chr14	-	51986388	51988829	51988829	51988829	3	51986388,51987519,51988689,	51986839,51987641,51988829,
Fam219aos	NR_045726	chr4	+	41517436	41518929	41518929	41518929	3	41517436,41518146,41518516,	41517675,41518202,41518929,
C330022C24Rik	NR_045717	chr7	-	140837220	140845689	140845689	140845689	4	140837220,140841176,140841841,140845382,	140837759,140841299,140841949,140845689,
Sorbs2os	NR_045739	chr8	-	45723324	45819297	45819297	45819297	6	45723324,45737883,45741878,45742144,45745730,45819104,	45723793,45738065,45741997,45743571,45745814,45819297,
A630020A06	NR_045740	chr15	+	3996038	4015858	4015858	4015858	3	3996038,3997404,4012458,	3996084,3997484,4015858,
8030423F21Rik	NR_045738	chr5	-	52607549	52619011	52619011	52619011	3	52607549,52613146,52618886,	52610116,52613304,52619011,
A330041J22Rik	NR_045835	chr9	+	86695441	86701253	86701253	86701253	3	86695441,86699082,86699737,	86695702,86699148,86701253,
Gm15997	NR_045423	chr5	-	149489055	149538030	149538030	149538030	5	149489055,149493138,149494607,149503522,149537912,	149489926,149493330,149494734,149503705,149538030,
2810013P06Rik	NR_045268	chr8	+	123042574	123044602	123044602	123044602	1	123042574,	123044602,
4933416M06Rik	NR_045846	chr13	+	101254318	101293396	101293396	101293396	6	101254318,101261172,101270009,101270754,101278847,101292661,	101254376,101261399,101270097,101270854,101278924,101293396,
Gm5547	NR_045845	chr3	+	105815566	105817359	105817359	105817359	3	105815566,105815917,105816981,	105815591,105815973,105817359,
A730036I17Rik	NR_045838	chr2	+	129218968	129235606	129235606	129235606	5	129218968,129225407,129225720,129231808,129234944,	129219398,129225596,129225895,129233785,129235606,
Gm15612	NR_045880	chr6	+	88842853	88847274	88847274	88847274	3	88842853,88843480,88844982,	88843096,88844063,88847274,
Gm6116	NR_045866	chr5	+	74949193	74966368	74966368	74966368	5	74949193,74956256,74962238,74963311,74966089,	74949462,74956965,74962306,74963419,74966368,
9230009I02Rik	NR_045865	chr11	+	51085086	51091835	51091835	51091835	3	51085086,51090608,51090781,	51085146,51090644,51091835,
4933433F19Rik	NR_045856	chr8	+	30568394	30575573	30575573	30575573	4	30568394,30569252,30574544,30575416,	30568632,30569673,30574814,30575573,
4933430H16Rik	NR_045855	chr7	-	82937937	82971391	82971391	82971391	4	82937937,82938949,82940434,82971266,	82938056,82939893,82940686,82971391,
4933430N04Rik	NR_045854	chr8	-	9125411	9132288	9132288	9132288	4	9125411,9126493,9129370,9131748,	9125638,9126779,9129463,9132288,
4933427E13Rik	NR_045853	chr11	+	25326106	25367137	25367137	25367137	8	25326106,25329850,25346546,25357446,25358154,25365233,25366059,25366952,	25326401,25329996,25346665,25357636,25358260,25365407,25366337,25367137,
Gm10532	NR_045879	chr18	+	75514644	75522806	75522806	75522806	4	75514644,75518819,75519610,75521048,	75514750,75518938,75519928,75522806,
4933417D19Rik	NR_045849	chr8	+	123235090	123242359	123242359	123242359	3	123235090,123239473,123241798,	123235553,123239678,123242359,
Gm10578	NR_045885	chr7	+	137234682	137242609	137242609	137242609	4	137234682,137236902,137238285,137240136,	137234902,137236925,137238445,137242609,
Dnmt3aos	NR_045884	chr12	-	3859292	3862244	3862244	3862244	4	3859292,3861498,3861829,3862009,	3860195,3861664,3861910,3862244,
4930428O21Rik	NR_045871	chr5	-	107698211	107703480	107703480	107703480	3	107698211,107702248,107703409,	107699555,107702573,107703480,
Gm10556	NR_045881	chr18	+	4812485	4850959	4850959	4850959	10	4812485,4819308,4820960,4823057,4831158,4844873,4845160,4848449,4849485,4850819,	4812617,4819361,4821073,4823157,4831262,4845074,4847915,4848569,4849673,4850959,
Gm11240	NR_046041	chr4	+	73791243	73798378	73798378	73798378	3	73791243,73793899,73797951,	73791476,73793998,73798378,
Gm15713	NR_046026	chr16	-	43410517	43420196	43420196	43420196	5	43410517,43414501,43415631,43417435,43420103,	43411681,43414554,43415753,43417549,43420196,
Gm11981	NR_046025	chr11	-	6716000	6720037	6720037	6720037	5	6716000,6716918,6717897,6719707,6719851,	6716242,6717037,6717962,6719759,6720037,
1700031P21Rik	NR_045910	chr12	-	52599983	52602322	52602322	52602322	3	52599983,52601989,52602179,	52600078,52602055,52602322,
1700023C21Rik	NR_045909	chr11	+	109845877	109848476	109848476	109848476	3	109845877,109847646,109848316,	109846065,109847687,109848476,
Rab11fip4os2	NR_045898	chr11	-	79670372	79675086	79675086	79675086	3	79670372,79674332,79675052,	79670548,79674479,79675086,
3100003L05Rik	NR_045907	chr7	-	124625669	124708935	124708935	124708935	4	124625669,124626947,124628312,124708763,	124625808,124627203,124628409,124708935,
2310010J17Rik	NR_046006	chr7	-	90124835	90129474	90129474	90129474	4	90124835,90126927,90127596,90129375,	90125032,90127044,90127656,90129474,
2810471M01Rik	NR_045906	chr11	+	28681563	28693276	28693276	28693276	3	28681563,28683523,28692388,	28682119,28683676,28693276,
Gm15008	NR_045917	chrX	+	36910833	36911985	36911985	36911985	4	36910833,36911000,36911554,36911731,	36910889,36911096,36911608,36911985,
4933406J10Rik	NR_046004	chr7	-	82743345	82755644	82755644	82755644	4	82743345,82744473,82754604,82755595,	82743783,82744733,82754842,82755644,
2310008N11Rik	NR_045904	chr8	-	26814596	26824423	26824423	26824423	3	26814596,26815162,26824213,	26814807,26815305,26824423,
Ino80dos	NR_045915	chr1	+	63114470	63158295	63158295	63158295	4	63114470,63144118,63156219,63156957,	63114544,63144185,63156321,63158295,
1700030M09Rik	NR_045903	chr8	+	121544387	121547652	121547652	121547652	3	121544387,121545266,121547114,	121544722,121545357,121547652,
1700016G22Rik	NR_045891	chr13	-	5855508	5858092	5858092	5858092	3	5855508,5856850,5857998,	5855951,5856906,5858092,
1700006H21Rik	NR_045900	chr13	+	107687396	107692168	107692168	107692168	3	107687396,107689947,107691890,	107687584,107690103,107692168,
4930456L15Rik	NR_045887	chr4	+	103290958	103311832	103311832	103311832	4	103290958,103297624,103309511,103311584,	103291712,103297703,103309615,103311832,
Gm13546	NR_045895	chr2	+	58163973	58177063	58177063	58177063	4	58163973,58165553,58169591,58176427,	58164020,58165700,58169777,58177063,
Snhg15	NR_045893	chr11	-	6525590	6528760	6528760	6528760	4	6525590,6526354,6528305,6528547,	6525817,6526437,6528374,6528760,
Gm10538	NR_045892	chr1	+	132729352	132732826	132732826	132732826	3	132729352,132731599,132732107,	132730445,132731666,132732826,
Gm11747	NR_045902	chr11	-	118444199	118454995	118454995	118454995	3	118444199,118448129,118454866,	118445076,118448771,118454995,
4930506C21Rik	NR_073374	chr17	-	8293365	8311118	8311118	8311118	5	8293365,8293944,8297028,8298479,8311016,	8293733,8294076,8297243,8298637,8311118,
Gm12992	NR_102393	chr4	-	131899477	131920029	131920029	131920029	5	131899477,131907871,131911208,131915443,131919767,	131903361,131907990,131911358,131915521,131920029,
Gm4872	NR_073371	chr6	+	53221163	53224975	53224975	53224975	3	53221163,53221961,53223883,	53221265,53222066,53224975,
1700091H14Rik	NR_073362	chr14	-	42089749	42095277	42095277	42095277	5	42089749,42091675,42092512,42093944,42095094,	42090518,42091816,42092644,42094107,42095277,
1700065D16Rik	NR_073361	chr9	-	95855417	95857517	95857517	95857517	3	95855417,95856471,95857365,	95855560,95856569,95857517,
4930453L07Rik	NR_073360	chr8	+	9144668	9149050	9149050	9149050	3	9144668,9146865,9148887,	9144692,9148117,9149050,
4932415M13Rik	NR_073205	chr17	+	53716508	53733843	53733843	53733843	8	53716508,53723631,53725542,53728251,53728646,53729500,53731248,53733329,	53716570,53725109,53725951,53728495,53728730,53729605,53731415,53733843,
Il15ra	NR_073191	chr2	+	11705292	11733985	11733985	11733985	6	11705292,11718263,11720012,11724095,11730570,11733149,	11705578,11718458,11720105,11724128,11730646,11733985,
D030068K23Rik	NR_126329	chr8	+	109075221	109253639	109253639	109253639	10	109075221,109075473,109171820,109177692,109179298,109223133,109229148,109237029,109249856,109251103,	109075368,109075744,109172046,109177814,109179326,109223179,109229285,109237126,109249923,109253639,
Gm29683	NR_131145	chr7	-	70178867	70337822	70337822	70337822	4	70178867,70201278,70209273,70337702,	70179200,70201430,70209388,70337822,
Gm3704	NR_131166	chr5	+	151406503	151432118	151432118	151432118	4	151406503,151424512,151428087,151430074,	151406617,151424581,151428170,151432118,
Gm15511	NR_136934	chr9	-	69348888	69364247	69364247	69364247	3	69348888,69359798,69363995,	69349098,69359893,69364247,
Gm15908	NR_105041	chr13	+	34652922	34666774	34666774	34666774	4	34652922,34655953,34659624,34666217,	34653228,34656084,34659721,34666774,
4930563H07Rik	NR_126454	chr6	-	48986615	48999616	48999616	48999616	3	48986615,48991558,48999306,	48986828,48991663,48999616,
9130221H12Rik	NR_046001	chr7	+	25228722	25230264	25230264	25230264	1	25228722,	25230264,
D930028M14Rik	NR_045847	chr7	+	25152456	25156630	25156630	25156630	3	25152456,25155321,25156093,	25152626,25155620,25156630,
4930599N23Rik	NR_045813	chr6	+	39118472	39148312	39148312	39148312	4	39118472,39140159,39146877,39148067,	39118820,39140272,39147051,39148312,
2210406O10Rik	NR_126488	chr5	-	36447610	36464854	36464854	36464854	3	36447610,36455833,36464514,	36447923,36456411,36464854,
Rchy1	NR_073442	chr5	-	91948841	91962556	91962556	91962556	10	91948841,91951820,91952940,91953052,91953213,91955534,91957534,91957877,91960704,91962486,	91949864,91951941,91952967,91953111,91953258,91955613,91957650,91957997,91961065,91962556,
Gm36633	NR_126483	chr7	-	71947526	71962018	71962018	71962018	5	71947526,71956766,71957074,71958532,71961955,	71947732,71956876,71957191,71958676,71962018,
Rsf1os1	NR_126461	chr7	-	97598348	97645112	97645112	97645112	3	97598348,97634930,97645039,	97598555,97634974,97645112,
Slfn10-ps	NR_073524	chr11	-	83028125	83040533	83040533	83040533	5	83028125,83029789,83032183,83035118,83040451,	83029620,83030513,83032318,83036182,83040533,
Slfn10-ps	NR_073523	chr11	-	83028125	83040042	83040042	83040042	5	83028125,83029789,83032183,83035118,83039835,	83029620,83030513,83032318,83036182,83040042,
D030018L15Rik	NR_126493	chr15	-	96051615	96079553	96079553	96079553	4	96051615,96076028,96078048,96079343,	96053019,96076313,96078134,96079553,
Rtn1	NR_104446	chr12	-	72211748	72235746	72235746	72235746	7	72211748,72216770,72216914,72217418,72219256,72223331,72235660,	72212577,72216829,72216961,72217488,72219395,72223539,72235746,
Gm1647	NR_126533	chr3	+	69131232	69157177	69157177	69157177	3	69131232,69150561,69156811,	69131425,69150737,69157177,
3110039I08Rik	NR_040725	chr9	+	41376525	41432079	41432079	41432079	5	41376525,41393193,41393377,41402123,41431753,	41376676,41393299,41393417,41402263,41432079,
Neat1	NR_131212	chr19	-	5824709	5845478	5845478	5845478	1	5824709,	5845478,
0610040F04Rik	NR_104577	chr6	-	108577035	108660934	108660934	108660934	7	108577035,108578515,108582022,108582541,108613131,108613948,108660816,	108578012,108578590,108582248,108582754,108613214,108613993,108660934,
1700124L16Rik	NR_105027	chr6	-	83761758	83762508	83762508	83762508	2	83761758,83762464,	83762060,83762508,
4933433G08Rik	NR_105026	chr9	-	61103011	61105386	61105386	61105386	2	61103011,61105153,	61104624,61105386,
1010001N08Rik	NR_105022	chr18	-	11049928	11052567	11052567	11052567	4	11049928,11050623,11051257,11052474,	11050256,11050821,11051368,11052567,
Smap1	NR_110972	chr1	-	23844824	23909736	23909736	23909736	11	23844824,23846351,23848263,23849302,23853422,23859022,23866216,23876373,23877708,23891859,23909662,	23845357,23846563,23848571,23849468,23853550,23859113,23866293,23876449,23877794,23891993,23909736,
AV064505	NR_126562	chr9	-	7669428	7695631	7695631	7695631	4	7669428,7671743,7672288,7695493,	7669672,7671812,7672359,7695631,
Mannr	NR_110437	chr3	+	29891016	29924191	29924191	29924191	2	29891016,29922989,	29891249,29924191,
Gm26688	NR_125899	chr13	+	40727807	40735162	40735162	40735162	3	40727807,40733410,40734021,	40727864,40733780,40735162,
Xiap	NR_125870	chrX	+	42068397	42109664	42109664	42109664	6	42068397,42096612,42098803,42099836,42101995,42104790,	42068872,42096712,42098882,42099879,42102196,42109664,
